timestep_time,vehicle_acceleration,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
68.00,-1.37,90.00,1,e1_0,275.71,0.00,30.09,Car,2053.05,-1.60
68.00,0.01,90.00,2,e1_0,233.38,0.00,31.57,Car,1984.93,-1.60
68.00,0.03,90.00,3,e1_0,189.02,0.00,31.32,Car,1913.54,-1.60
68.00,-0.05,90.00,4,e1_0,135.55,0.00,33.43,Car,1827.48,-1.60
69.00,-3.35,90.00,0,e1_0,358.68,0.00,3.35,Car,2186.58,-1.60
69.00,-4.45,90.00,1,e1_0,301.35,0.00,25.64,Car,2094.31,-1.60
69.00,-0.07,90.00,2,e1_0,264.88,0.00,31.50,Car,2035.63,-1.60
69.00,0.03,90.00,3,e1_0,220.37,0.00,31.35,Car,1963.99,-1.60
69.00,-0.06,90.00,4,e1_0,168.92,0.00,33.38,Car,1881.20,-1.60
70.00,-3.35,90.00,0,e1_0,358.68,0.00,0.00,Car,2186.58,-1.60
70.00,-4.67,90.00,1,e1_0,322.31,0.00,20.97,Car,2128.05,-1.60
70.00,-3.31,90.00,2,e1_0,293.07,0.00,28.19,Car,2081.00,-1.60
70.00,0.02,90.00,3,e1_0,251.74,0.00,31.37,Car,2014.48,-1.60
70.00,-0.06,90.00,4,e1_0,202.24,0.00,33.31,Car,1934.81,-1.60
71.00,2.60,90.00,0,e1_0,361.28,0.00,2.60,Car,2190.76,-1.60
71.00,-5.00,90.00,1,e1_0,338.28,0.00,15.97,Car,2153.75,-1.60
71.00,-5.07,90.00,2,e1_0,316.19,0.00,23.12,Car,2118.20,-1.60
71.00,-0.38,90.00,3,e1_0,282.74,0.00,31.00,Car,2064.36,-1.60
71.00,-0.07,90.00,4,e1_0,235.48,0.00,33.24,Car,1988.31,-1.60
72.00,2.60,90.00,0,e1_0,366.48,0.00,5.20,Car,2199.13,-1.60
72.00,-4.30,90.00,1,e1_0,349.95,0.00,11.67,Car,2172.52,-1.60
72.00,-5.58,90.00,2,e1_0,333.74,0.00,17.54,Car,2146.44,-1.60
72.00,-5.40,90.00,3,e1_0,308.33,0.00,25.59,Car,2105.55,-1.60
72.00,-0.10,90.00,4,e1_0,268.63,0.00,33.15,Car,2041.65,-1.60
73.00,2.60,90.00,0,e1_0,374.28,0.00,7.80,Car,2211.69,-1.60
73.00,-2.85,90.00,1,e1_0,358.76,0.00,8.82,Car,2186.72,-1.60
73.00,-5.67,90.00,2,e1_0,345.61,0.00,11.87,Car,2165.54,-1.60
73.00,-5.96,90.00,3,e1_0,327.96,0.00,19.63,Car,2137.15,-1.60
73.00,-4.45,90.00,4,e1_0,297.32,0.00,28.70,Car,2087.83,-1.60
74.00,2.60,90.00,0,e1_0,384.68,0.00,10.40,Car,2228.42,-1.60
74.00,-1.68,90.00,1,e1_0,365.90,0.00,7.14,Car,2198.20,-1.60
74.00,-4.36,90.00,2,e1_0,353.12,0.00,7.51,Car,2177.63,-1.60
74.00,-6.34,90.00,3,e1_0,341.26,0.00,13.29,Car,2158.54,-1.60
74.00,-6.36,90.00,4,e1_0,319.66,0.00,22.34,Car,2123.78,-1.60
75.00,2.60,90.00,0,e1_0,397.68,0.00,13.00,Car,2249.34,-1.60
75.00,0.09,90.00,1,e1_0,373.13,0.00,7.23,Car,2209.83,-1.60
75.00,-2.37,90.00,2,e1_0,358.27,0.00,5.15,Car,2185.92,-1.60
75.00,-5.75,90.00,3,e1_0,348.80,0.00,7.54,Car,2170.68,-1.60
75.00,-6.79,90.00,4,e1_0,335.20,0.00,15.55,Car,2148.80,-1.60
76.00,2.60,90.00,0,e1_0,413.28,0.00,15.60,Car,2274.45,-1.60
76.00,2.60,90.00,1,e1_0,382.96,0.00,9.83,Car,2225.65,-1.60
76.00,-0.14,90.00,2,e1_0,363.27,0.00,5.00,Car,2193.97,-1.60
76.00,-4.04,90.00,3,e1_0,352.30,0.00,3.50,Car,2176.32,-1.60
76.00,-6.73,90.00,4,e1_0,344.02,0.00,8.82,Car,2162.99,-1.60
77.00,2.60,90.00,0,e1_0,431.48,0.00,18.20,Car,2303.74,-1.60
77.00,2.60,90.00,1,e1_0,395.38,0.00,12.43,Car,2245.65,-1.60
77.00,2.60,90.00,2,e1_0,370.88,0.00,7.60,Car,2206.21,-1.60
77.00,-1.27,90.00,3,e1_0,354.54,0.00,2.24,Car,2179.91,-1.60
77.00,-7.26,90.00,4,e1_0,345.58,0.00,1.56,Car,2165.50,-1.60
78.00,2.60,90.00,0,e1_0,452.28,0.00,20.80,Car,2337.21,-1.60
78.00,2.60,90.00,1,e1_0,410.41,0.00,15.03,Car,2269.83,-1.60
78.00,2.60,90.00,2,e1_0,381.08,0.00,10.20,Car,2222.63,-1.60
78.00,2.60,90.00,3,e1_0,359.37,0.00,4.84,Car,2187.70,-1.60
78.00,-1.50,90.00,4,e1_0,345.64,0.00,0.06,Car,2165.59,-1.60
79.00,2.60,90.00,0,e1_0,475.68,0.00,23.40,Car,2374.87,-1.60
79.00,2.60,90.00,1,e1_0,428.03,0.00,17.63,Car,2298.19,-1.60
79.00,2.60,90.00,2,e1_0,393.89,0.00,12.80,Car,2243.24,-1.60
79.00,2.60,90.00,3,e1_0,366.81,0.00,7.44,Car,2199.66,-1.60
79.00,2.60,90.00,4,e1_0,348.30,0.00,2.66,Car,2169.87,-1.60
80.00,2.60,90.00,0,e1_0,501.68,0.00,26.00,Car,2416.72,-1.60
80.00,2.60,90.00,1,e1_0,448.26,0.00,20.23,Car,2330.75,-1.60
80.00,2.60,90.00,2,e1_0,409.29,0.00,15.40,Car,2268.03,-1.60
80.00,2.60,90.00,3,e1_0,376.84,0.00,10.04,Car,2215.81,-1.60
80.00,2.60,90.00,4,e1_0,353.55,0.00,5.26,Car,2178.33,-1.60
81.00,2.60,90.00,0,e1_0,530.28,0.00,28.60,Car,2462.74,-1.60
81.00,2.60,90.00,1,e1_0,471.09,0.00,22.83,Car,2367.48,-1.60
81.00,2.60,90.00,2,e1_0,427.30,0.00,18.00,Car,2297.01,-1.60
81.00,2.60,90.00,3,e1_0,389.48,0.00,12.64,Car,2236.15,-1.60
81.00,2.60,90.00,4,e1_0,361.41,0.00,7.86,Car,2190.98,-1.60
82.00,2.60,90.00,0,e1_0,561.48,0.00,31.20,Car,2512.96,-1.60
82.00,2.60,90.00,1,e1_0,496.51,0.00,25.43,Car,2408.40,-1.60
82.00,2.60,90.00,2,e1_0,447.90,0.00,20.60,Car,2330.17,-1.60
82.00,2.60,90.00,3,e1_0,404.71,0.00,15.24,Car,2260.66,-1.60
82.00,2.60,90.00,4,e1_0,371.87,0.00,10.46,Car,2207.81,-1.60
83.00,2.33,90.00,0,e1_0,595.01,0.00,33.53,Car,2566.91,-1.60
83.00,2.41,90.00,1,e1_0,524.35,0.00,27.84,Car,2453.21,-1.60
83.00,2.60,90.00,2,e1_0,471.10,0.00,23.20,Car,2367.51,-1.60
83.00,2.60,90.00,3,e1_0,422.55,0.00,17.84,Car,2289.37,-1.60
83.00,2.60,90.00,4,e1_0,384.93,0.00,13.06,Car,2228.82,-1.60
84.00,0.00,90.00,0,e1_0,628.54,0.00,33.53,Car,2620.87,-1.60
84.00,1.45,90.00,1,e1_0,553.64,0.00,29.29,Car,2500.34,-1.60
84.00,2.60,90.00,2,e1_0,496.91,0.00,25.80,Car,2409.04,-1.60
84.00,2.60,90.00,3,e1_0,442.98,0.00,20.44,Car,2322.25,-1.60
84.00,2.60,90.00,4,e1_0,400.58,0.00,15.66,Car,2254.02,-1.60
85.00,0.00,90.00,0,e1_0,662.06,0.00,33.53,Car,2674.83,-1.60
85.00,0.87,90.00,1,e1_0,583.80,0.00,30.16,Car,2548.87,-1.60
85.00,2.60,90.00,2,e1_0,525.31,0.00,28.40,Car,2454.75,-1.60
85.00,2.60,90.00,3,e1_0,466.02,0.00,23.04,Car,2359.33,-1.60
85.00,2.60,90.00,4,e1_0,418.84,0.00,18.26,Car,2283.40,-1.60
86.00,0.00,90.00,0,e1_0,695.59,0.00,33.53,Car,2728.79,-1.60
86.00,0.52,90.00,1,e1_0,614.48,0.00,30.68,Car,2598.25,-1.60
86.00,2.05,90.00,2,e1_0,555.77,0.00,30.45,Car,2503.76,-1.60
86.00,2.60,90.00,3,e1_0,491.65,0.00,25.64,Car,2400.58,-1.60
86.00,2.60,90.00,4,e1_0,439.70,0.00,20.86,Car,2316.97,-1.60
87.00,0.00,90.00,0,e1_0,729.12,0.00,33.53,Car,2782.75,-1.60
87.00,0.31,90.00,1,e1_0,645.47,0.00,30.99,Car,2648.13,-1.60
87.00,1.23,90.00,2,e1_0,587.45,0.00,31.68,Car,2554.75,-1.60
87.00,2.60,90.00,3,e1_0,519.89,0.00,28.24,Car,2446.02,-1.60
87.00,2.60,90.00,4,e1_0,463.16,0.00,23.46,Car,2354.72,-1.60
88.00,0.00,90.00,0,e1_0,762.65,0.00,33.53,Car,2836.70,-1.60
88.00,0.19,90.00,1,e1_0,676.65,0.00,31.18,Car,2698.30,-1.60
88.00,0.74,90.00,2,e1_0,619.87,0.00,32.42,Car,2606.93,-1.60
88.00,2.12,90.00,3,e1_0,550.24,0.00,30.35,Car,2494.87,-1.60
88.00,2.60,90.00,4,e1_0,489.22,0.00,26.06,Car,2396.66,-1.60
89.00,0.00,90.00,0,e1_0,796.18,0.00,33.53,Car,2890.66,-1.60
89.00,0.11,90.00,1,e1_0,707.94,0.00,31.29,Car,2748.66,-1.60
89.00,0.44,90.00,2,e1_0,652.74,0.00,32.86,Car,2659.82,-1.60
89.00,1.27,90.00,3,e1_0,581.86,0.00,31.62,Car,2545.76,-1.60
89.00,2.60,90.00,4,e1_0,517.87,0.00,28.66,Car,2442.78,-1.60
90.00,0.00,90.00,0,e1_0,829.70,0.00,33.53,Car,2944.62,-1.60
90.00,0.07,90.00,1,e1_0,739.30,0.00,31.36,Car,2799.13,-1.60
90.00,0.01,90.00,2,e1_0,685.61,0.00,32.87,Car,2712.72,-1.60
90.00,0.76,90.00,3,e1_0,614.25,0.00,32.38,Car,2597.88,-1.60
90.00,1.95,90.00,4,e1_0,548.48,0.00,30.61,Car,2492.03,-1.60
91.00,0.00,90.00,0,e1_0,863.23,0.00,33.53,Car,2998.58,-1.60
91.00,0.04,90.00,1,e1_0,770.70,0.00,31.40,Car,2849.67,-1.60
91.00,-0.02,90.00,2,e1_0,718.45,0.00,32.85,Car,2765.58,-1.60
91.00,0.46,90.00,3,e1_0,647.09,0.00,32.84,Car,2650.73,-1.60
91.00,1.17,90.00,4,e1_0,580.25,0.00,31.77,Car,2543.17,-1.60
92.00,0.00,90.00,0,e1_0,896.76,0.00,33.53,Car,3052.54,-1.60
92.00,0.02,90.00,1,e1_0,802.13,0.00,31.42,Car,2900.24,-1.60
92.00,-0.03,90.00,2,e1_0,751.28,0.00,32.82,Car,2818.40,-1.60
92.00,0.27,90.00,3,e1_0,680.21,0.00,33.12,Car,2704.03,-1.60
92.00,0.70,90.00,4,e1_0,612.73,0.00,32.48,Car,2595.43,-1.60
93.00,0.00,90.00,0,e1_0,930.29,0.00,33.53,Car,3106.49,-1.60
93.00,0.01,90.00,1,e1_0,833.57,0.00,31.44,Car,2950.84,-1.60
93.00,-0.03,90.00,2,e1_0,784.07,0.00,32.79,Car,2871.17,-1.60
93.00,0.16,90.00,3,e1_0,713.49,0.00,33.28,Car,2757.59,-1.60
93.00,0.42,90.00,4,e1_0,645.63,0.00,32.90,Car,2648.38,-1.60
94.00,0.00,90.00,0,e1_0,963.82,0.00,33.53,Car,3160.45,-1.60
94.00,0.01,90.00,1,e1_0,865.02,0.00,31.45,Car,3001.45,-1.60
94.00,-0.04,90.00,2,e1_0,816.82,0.00,32.76,Car,2923.89,-1.60
94.00,0.10,90.00,3,e1_0,746.87,0.00,33.38,Car,2811.31,-1.60
94.00,0.25,90.00,4,e1_0,678.78,0.00,33.15,Car,2701.72,-1.60
95.00,0.00,90.00,0,e1_0,997.34,0.00,33.53,Car,3214.41,-1.60
95.00,0.01,90.00,1,e1_0,896.47,0.00,31.45,Car,3052.07,-1.60
95.00,-0.04,90.00,2,e1_0,849.54,0.00,32.72,Car,2976.54,-1.60
95.00,0.06,90.00,3,e1_0,780.31,0.00,33.44,Car,2865.12,-1.60
95.00,0.15,90.00,4,e1_0,712.08,0.00,33.30,Car,2755.32,-1.60
96.00,0.00,90.00,0,e1_0,1030.87,0.00,33.53,Car,3268.37,-1.60
96.00,0.00,90.00,1,e1_0,927.93,0.00,31.46,Car,3102.69,-1.60
96.00,-0.04,90.00,2,e1_0,882.21,0.00,32.67,Car,3029.12,-1.60
96.00,0.04,90.00,3,e1_0,813.78,0.00,33.47,Car,2919.00,-1.60
96.00,0.09,90.00,4,e1_0,745.47,0.00,33.39,Car,2809.06,-1.60
97.00,0.00,90.00,0,e1_0,1064.40,0.00,33.53,Car,3322.33,-1.60
97.00,0.00,90.00,1,e1_0,959.39,0.00,31.46,Car,3153.32,-1.60
97.00,-0.05,90.00,2,e1_0,914.83,0.00,32.62,Car,3081.62,-1.60
97.00,0.02,90.00,3,e1_0,847.28,0.00,33.50,Car,2972.90,-1.60
97.00,0.05,90.00,4,e1_0,778.91,0.00,33.45,Car,2862.88,-1.60
98.00,0.00,90.00,0,e1_0,1097.93,0.00,33.53,Car,3376.28,-1.60
98.00,0.00,90.00,1,e1_0,990.84,0.00,31.46,Car,3203.95,-1.60
98.00,-0.05,90.00,2,e1_0,947.40,0.00,32.57,Car,3134.04,-1.60
98.00,0.01,90.00,3,e1_0,880.79,0.00,33.51,Car,3026.83,-1.60
98.00,0.03,90.00,4,e1_0,812.39,0.00,33.48,Car,2916.76,-1.60
99.00,0.00,90.00,0,e1_0,1131.46,0.00,33.53,Car,3430.24,-1.60
99.00,0.00,90.00,1,e1_0,1022.31,0.00,31.46,Car,3254.58,-1.60
99.00,-0.05,90.00,2,e1_0,979.92,0.00,32.52,Car,3186.37,-1.60
99.00,0.01,90.00,3,e1_0,914.30,0.00,33.52,Car,3080.77,-1.60
99.00,0.02,90.00,4,e1_0,845.89,0.00,33.50,Car,2970.67,-1.60
100.00,0.00,90.00,0,e1_0,1164.98,0.00,33.53,Car,3484.20,-1.60
100.00,0.00,90.00,1,e1_0,1053.77,0.00,31.46,Car,3305.21,-1.60
100.00,-0.12,90.00,2,e1_0,1012.32,0.00,32.40,Car,3238.52,-1.60
100.00,0.00,90.00,3,e1_0,947.82,0.00,33.52,Car,3134.72,-1.60
100.00,0.01,90.00,4,e1_0,879.40,0.00,33.51,Car,3024.60,-1.60
