Vehicle 1 Gap Error,Vehicle 2 Gap Error,Vehicle 3 Gap Error,Vehicle 4 Gap Error
0.1382795687464231,1.402500724962827,1.737060606635851,1.3163084365555222
0.1241367430777085,1.3747665601354342,1.7901019970773726,1.2680465253153033
0.1373347499160522,1.3893350180143282,1.7415722974175365,1.317144917563155
0.11492058515714976,1.362694629456708,1.7961779626323273,1.2684635466620349
0.10633488791526635,1.382322249647912,1.7468988779693784,1.3175813579991527
0.12929114309077394,1.3393475418294742,1.8019603126254506,1.2687864737390098
0.09349315387387946,1.379633310768738,1.7478830195346569,1.3179192990739668
0.10875852830244614,1.3290741098853647,1.8050060152845697,1.2685822080153244
0.08262073255671853,1.3655134959706792,1.7478949903461816,1.317705538707115
0.0964524112386953,1.2982890566413339,1.8060183032261206,1.2681172023910943
0.09940483259520483,1.313426064456821,1.7481082131379884,1.3172188882108995
0.11015798875264471,1.2457294352788892,1.8064640637781646,1.2675885420767283
0.10295789885757078,1.2754084980968834,1.7487731846591523,1.3166655682595088
0.09626124493288568,1.2344437548568465,1.8070778658410185,1.2670708284569852
0.057348818229962184,1.278044155727017,1.7505170289957714,1.3161236519325463
0.11731359110090867,1.2159902371405473,1.808514963616,1.2666345556286114
0.05438066983851786,1.2607776903969952,1.7508021882876976,1.3156669422389622
0.10991627510939161,1.1916936042174027,1.8091446216994234,1.2661062339574998
0.08358191870932297,1.2265281453791435,1.750985917794011,1.31511382073493
0.07445323034818174,1.170063042917894,1.8094551402828123,1.2655408645649668
0.10268362114883511,1.1790356577225998,1.7510562784527237,1.3145218502447062
0.10940092802756363,1.1165616183545795,1.8095915811555647,1.2649533137533187
0.07225238689143665,1.155665696727167,1.7508625666373954,1.3139065861305657
0.10766392652627155,1.0976543883772916,1.8094821777569057,1.264337571386891
0.054128868268189745,1.141354326760752,1.7508811955946775,1.3132617253012868
0.08584886462357555,1.0733510857103852,1.8094675047419009,1.2637245982812164
0.10859471992508762,1.08582509994381,1.7505481699487455,1.3126196875261686
0.0778206274956792,1.0385178002228352,1.8092121602719748,1.2630842892740284
0.0749373057124294,1.0570511356571202,1.7517341545505327,1.311948934940323
0.09464607228022848,0.9899047472325195,1.8100241040654543,1.2625392323331766
0.09894128940511959,1.0052662249858342,1.7512648199619476,1.3113778961483686
0.08035778612688182,0.952963594616101,1.8098986099556167,1.2618981202717547
0.09885906282543222,0.9712701722132446,1.7518197809470815,1.3107061440454402
0.07107600171843265,0.9293324870694222,1.810280111320167,1.2612978109483928
0.10126474279918063,0.943190094035939,1.7538645093227547,1.3100770664029393
0.0600373382575754,0.90841736519649,1.811869221687136,1.260817534604684
0.1042791374099381,0.9109715810744459,1.7574036559983455,1.3095737191414405
0.07571825313756908,0.8765065217865433,1.8148119930415714,1.2605005984639446
0.07316323496768007,0.8881905723974621,1.7608555842922455,1.3092415315656396
0.09025107620660155,0.8322398859884179,1.818131860052706,1.2602282052604519
0.0938669062892954,0.8456244678938936,1.7605643035509546,1.308956013274258
0.07336125098181379,0.7955270184724519,1.8190171955138545,1.2596485000387148
0.10814526925354717,0.8052195942714084,1.7608332418086876,1.3083483224192727
0.052982193767848296,0.7681951529707736,1.8194628694112867,1.2590185542293777
0.12230868653258509,0.7628626698846102,1.763945703578464,1.3076878835112011
0.04622700378354816,0.7382005799850964,1.8218165812314164,1.2585903135850938
0.12153847195494105,0.7222901585370332,1.77088174924079,1.3072388643938
0.04223628773343924,0.733349436164727,1.8168251924159287,1.2586164497495105
0.11681580624926324,0.6746620279968525,1.7754641093954642,1.3072662698422834
0.054181202218009705,0.7059958344663604,1.810450324392284,1.2601429333194374
0.09517073165468748,0.6430573892702391,1.773398763076361,1.3088666292992528
0.07168161094434589,0.6582794882569973,1.8045493976691973,1.2626239301056401
0.10213462636821324,0.5962675848423911,1.7702099477294775,1.3114666353679376
0.07745400301362859,0.6188450147849969,1.7984951117157801,1.2658099582346272
0.09498595042004943,0.5671472694659303,1.7661345994245332,1.3148036130386327
0.0742191861731114,0.5880246055966087,1.7931353956934704,1.2695781206336432
0.08883137337236646,0.5372122325940853,1.762377119849313,1.3187476661071575
0.09635677800882991,0.5511677613538706,1.7875720803627781,1.2738687714223906
0.062738735867083,0.5168977688164342,1.7582327674672236,1.3225456807241072
0.07414200273834948,0.5146045622886399,1.7847555809192186,1.2784610537424732
0.11041687736218764,0.47954997635441776,1.747272352902721,1.3260415677171031
0.06373897938527584,0.5019230000158321,1.7727103681570369,1.2804209472407808
0.11401910138381588,0.43524456681211254,1.738479721788245,1.329413114097922
0.07909415041671974,0.468237430007173,1.766185908829518,1.2836013856081228
0.07417552618686685,0.42762589812551344,1.7342792892062886,1.3325842093912494
0.12600652190889838,0.42578972887826416,1.7621735946773418,1.2874214510614754
0.08574826774724409,0.4389927144789201,1.7190954974892678,1.335556926080959
0.092210386407793,0.40728372525450296,1.7700580247651119,1.288334763265881
0.09514281572990191,0.41545117608752147,1.7217944164675565,1.3383291323047088
0.09831683368837107,0.38188346264263684,1.7759739332439488,1.2889621410247338
0.07105272803322848,0.395600435433052,1.7247883681190728,1.3389949319009928
0.12530900769243436,0.3463025034364151,1.7804068329919813,1.289234231468857
0.05385909084633589,0.379825465755677,1.7250158767715864,1.339278678193256
0.09873756480700213,0.3253260477575717,1.7822464847298494,1.2890894555539463
0.09315682619125343,0.3354469918378935,1.724898490935555,1.33912770185086
0.10519464374877052,0.2949767976480653,1.7827341624693815,1.2887854970851835
0.06631650094965025,0.3235452159969965,1.7271861754171196,1.3388107143937202
0.0872437165893496,0.2869580344891878,1.7845020127166547,1.2886235598533018
0.0719423138588533,0.2976392556466547,1.7301979211496006,1.3386418296582852
0.11041903163115041,0.25252538201685204,1.7871331262656058,1.288571328194391
0.0870251731098195,0.28129116193079384,1.7305841761099678,1.3385873562177966
0.08270592687328016,0.2503361094634369,1.78827022778075,1.2883249791144626
0.10273636535968511,0.2515594561090435,1.7352246926866952,1.3383304278135912
0.0850461028847298,0.2257264198560045,1.7917666197987088,1.288392394504445
0.08556020216775395,0.22766611438950468,1.7414123457790138,1.3384007393091832
0.09789791275893722,0.19591698426165038,1.7969054768107764,1.2887567679076004
0.05857652220464149,0.20996808010674206,1.7443707041031522,1.3387807529771965
0.12241062258534874,0.15647438770075417,1.8008486813998772,1.2888801713270275
0.051229995514921134,0.20013257780836424,1.7364036158654734,1.3389094484055346
0.09003058932859043,0.1329971330419446,1.7959868461534092,1.2881675148930278
0.11781555323469228,0.15325168188469607,1.7256182881716406,1.3381661961617417
0.08084381593253598,0.17162104221953278,1.7592623269438765,1.2874385012106515
0.10600399141976569,0.123434305347083,1.7159228633236077,1.337405798051916
0.05514678603486045,0.14985362506161803,1.7521721763485103,1.2888440589849242
0.0906740449166854,0.0936159820430249,1.7148352741836748,1.3388717876862022
0.09613350959371281,0.12093836704399008,1.728938678263721,1.2915160875134406
0.10581197908927842,0.1220867517775368,1.6617070014382422,1.3414470262582192
0.08316168292820425,0.12789601483599844,1.6908703525429223,1.2906989982660222
0.09430376237963434,0.09813603000791704,1.6350685075387283,1.3408059862759432
0.09780741636791812,0.11238220527137432,1.6672276736001166,1.2905310696269399
0.06444223348352396,0.11050717288747958,1.610026179948663,1.3406309051832666
0.089361621939958,0.07534087567965853,1.6580886526205476,1.2902498707997383
0.1180891493300753,0.0988439573557014,1.5874976894868813,1.340337719287755
0.08242807682400932,0.12613340078435709,1.6160574536310817,1.289443695570064
0.07392488955179122,0.08152352384636008,1.574721075208572,1.3394971071280524
0.11042864309805078,0.07853480081211761,1.6084840298711969,1.2912534695492952
0.10635780602558631,0.11063462370667443,1.5446516872724336,1.3413840415035931
0.07497378891178386,0.10595494279899142,1.5875296829391146,1.2905936752065088
0.10183499152199693,0.07803554024973014,1.5470019024650514,1.3406961778047566
0.07808822470481624,0.10238330217469138,1.5820361670648753,1.2925776683678878
0.07871310189883851,0.08146289943602736,1.5484345035646578,1.3427643649079761
0.06996982536024432,0.08012166145149346,1.5823751100002124,1.2962273122417765
0.09518146642639325,0.0711968322927572,1.538794274955014,1.3451719279284795
0.09904622712585276,0.09622392607367236,1.5571290570211658,1.297248193214946
0.07146306340052377,0.09992885188429312,1.500418957854858,1.347353972189635
0.09574279724536705,0.07223021899627668,1.5458842062153808,1.2969766565903162
0.08099479826674938,0.09639263993782832,1.486351731222959,1.3473478168867987
0.09278671482785317,0.0815536975248341,1.5313189646881233,1.2965844700344356
0.07949021230141007,0.09326111362400069,1.4807033028978291,1.3469393067437578
0.08175282392173577,0.07989820452538177,1.5307248866364125,1.2969831325289887
0.05619902576657143,0.08210253117252031,1.4897320719547347,1.347354562168614
0.08241633388424474,0.056506354455131635,1.5321861363377054,1.2989221995494504
0.11087039851330305,0.08267972504908627,1.4699819709168618,1.3493634698837114
0.049374574615654865,0.1110899962732157,1.494501451361534,1.2983922643076085
0.1029351154441005,0.049569270948219835,1.4523703992294092,1.3488221490841608
0.08172477707690406,0.10309856303761977,1.4638461716540152,1.3001153004628274
0.09150193771915616,0.07564954654321521,1.415042373146758,1.3506162524055676
0.09015385786819885,0.09272085523508888,1.4394910451147496,1.3007666923249355
0.07249291970071159,0.08783668763262908,1.386432664041211,1.3512943947691949
0.09516619364304502,0.0705222088284847,1.4232097999179385,1.300930702195434
0.08116331861742321,0.09344576242805935,1.3600448464633694,1.3514651299798426
0.07121644071055067,0.07970693461881084,1.3944437837892472,1.3005599602939606
0.08598793728612097,0.06996672040332341,1.3360312406594739,1.351079179820375
0.07807772870516794,0.08489863633835859,1.353030578742867,1.300319950694726
0.09811519833678961,0.0771465337509003,1.2834302472249357,1.3508293137900589
0.09907563420752985,0.09730789209437818,1.2926018536118233,1.3004552016603137
0.05750529322546871,0.0983924406297505,1.230898795048561,1.35097012014359
0.09452659798988461,0.05693416827526132,1.2667983603919084,1.3007186577864904
0.07109867378526791,0.09402029094637876,1.196353844743157,1.3512443897803394
0.09002917683729872,0.07067152494381568,1.2181160924547756,1.3006967375945298
0.10091093339530532,0.08965696561698988,1.1461477486450589,1.351221570273673
0.06399860454534712,0.10059301860143499,1.1622739843287437,1.3003565983882206
0.08172237051503584,0.06373312189241154,1.11333108796379,1.3508674670457257
0.11383709321209312,0.08148972901118268,1.1253477666909464,1.3009915961964236
0.0552412862213405,0.11363589408442532,1.0601458598790408,1.3515285199599996
0.07790545163693441,0.05507623199611311,1.1040657404353387,1.3003242639514343
0.10198978495564792,0.07775950707498613,1.04065741680866,1.3508338042546133
0.08942650637507943,0.10186337189411887,1.0534615274502328,1.2997528987169398
0.0723733827581845,0.08932047276907573,1.0045979945432424,1.3502389404714106
0.08221559995320948,0.07228356942239378,1.0394922145716663,1.3003936926237336
0.094544141944503,0.0821377799306866,0.9927076158622299,1.350906084983746
0.07653155941888512,0.09447729377834291,1.0187241148614277,1.3013299425691782
0.07909645959789913,0.07625437909041133,0.9864207402696354,1.3518807247163211
0.07634563368721459,0.07922566959988697,1.0115711843377078,1.3054158721335885
0.08776448960457883,0.07626544622797726,0.9799520025917416,1.3538249411571015
0.0495912262618361,0.08769509457272262,0.9982444004105298,1.3090582187502133
0.08111240211392468,0.04953310931379207,0.9690005511260666,1.3556829448727066
0.12109783165984522,0.08106026912648479,0.9600942497320051,1.3129270078840967
0.07392200371289048,0.12105226663013946,0.8997564089874446,1.3581159962284701
0.09218726124517884,0.06614413516986173,0.9411286290504299,1.3107593154016768
0.06874188190972874,0.08768988656802579,0.8909876813621715,1.359703666741126
0.09171688516290155,0.0637300107166816,0.9188042493334345,1.3107377037297807
0.08275360825611955,0.08733780736338859,0.858062812748664,1.361020769922939
0.11721968047900844,0.07901603060566376,0.8735102396453844,1.3102595138535889
0.07923011024578308,0.11399973518748774,0.8118562850374489,1.3611700032786782
0.07835261593139298,0.06812960722693928,0.8521733268834102,1.3102482191427889
0.09575101162942357,0.0719331099202063,0.8072052790795772,1.3611582607914268
0.08442124207431934,0.08848687713224379,0.8188296891823235,1.3114089183289788
0.09615801213696207,0.07822726717867634,0.7702377426748874,1.3622714181374485
0.06975116428689598,0.09082039442136014,0.7835839791502772,1.3117145389938858
0.11447729490980407,0.06521493052174332,0.736526963996115,1.3626825633103183
0.09559868460490328,0.11051341939137038,0.7393608540395555,1.3121136780668015
0.11363225980569758,0.0768951264749953,0.7017464251595216,1.3630974336282513
0.08474601135288173,0.11177061297084978,0.712109278618319,1.3148974263573088
0.08181911188975466,0.0752729417610416,0.6907057923596118,1.3643656422991164
0.10348171262884365,0.07796964766358783,0.6958929583331921,1.3231055134460168
0.06583536210654395,0.09783630328534931,0.6632587915345123,1.367431659403092
0.1057533861901605,0.061081689326542454,0.6817136116050331,1.3251772398
0.1067548949150372,0.10154416856661053,0.6275527845125641,1.3702031390518807
0.05533544621551112,0.10319791897737995,0.6459798477433707,1.3234433240795398
0.09244218816244198,0.05237013335948615,0.6172348269979875,1.3713049775660688
0.11514145116654229,0.08980073183726467,0.6083200222376324,1.3277885970170655
0.0837218738691985,0.11287737297631972,0.5621034775613383,1.3736664211459089
0.0718652315556576,0.07124799989583819,0.5955602173891523,1.3273354495654823
0.12202327983105521,0.0662188517524327,0.5569114622313667,1.3748175324497285
0.0742372916822811,0.11432479578935406,0.5544125096070927,1.3287943312898864
0.09399992846996863,0.06784527708252797,0.5416443497758123,1.3704327820391105
0.0912884216487746,0.08842607609561681,0.5102175869971468,1.337194644298322
0.081945889785904,0.08653214346828575,0.518646976602162,1.3643542461028697
0.08648208720961303,0.07788466109181935,0.4867425767304887,1.3377245589637035
0.10184959290073148,0.08298205176916396,0.4932897789377173,1.3572418916547253
0.08102980349696076,0.09884535875576983,0.4563548727469853,1.3359006265022595
0.06022533934284846,0.07528999689893068,0.48159616878425116,1.345288179729914
0.09288606727543347,0.05844010596424454,0.4508068995367698,1.3301421838870353
0.08644926194590186,0.08963231476975664,0.4393633466995923,1.323408805885979
0.10600804898991667,0.08367533591508103,0.41699084549154875,1.3102163362097254
0.09312003131460811,0.10362336013566864,0.4108573964620803,1.2927599639347198
0.05658329672891682,0.09111815635704623,0.41392381765731634,1.2871130914513649
0.0789016955593469,0.054889737601957034,0.38347407402741274,1.278896257766168
0.11631810441326218,0.07740654631431387,0.3760992900408715,1.2684697052475689
0.05631594699645048,0.11502297778351966,0.3481960463865976,1.2580431527290865
0.1075253260837441,0.05524700498334423,0.373206878456837,1.2381795271637093
0.06766509092252382,0.10657891887571114,0.31208512355052576,1.2560935147963979
0.10278109103182387,0.06687607555911357,0.3361463472024824,1.2285216470725229
0.07023482241032619,0.10209201468588902,0.29025283168748506,1.2592292826880338
0.07995960860288176,0.0696577955366604,0.31754223855424546,1.2233649959116186
0.09362544668781614,0.079458863671509,0.2807684548214391,1.2623696266743991
0.07228085237383186,0.0931945929360436,0.2889151471134539,1.2231428970847862
0.09059188879885882,0.07191663450182184,0.26466519095442154,1.2647279573716212
0.05569034586086996,0.09027620746194476,0.26542161504292006,1.2278672616356339
0.1015189251312536,0.05542321657224014,0.24647635571565463,1.267729660677288
0.09196297914192675,0.10128271500126962,0.22326355066850656,1.2352337105834592
0.06365962730430774,0.0917643971561839,0.22853077248109366,1.2589754927276733
0.0673193381669579,0.06349173176200074,0.20751083886751376,1.2340104061282284
0.11470999824092165,0.06717287328727273,0.1984238509337619,1.2549092206351284
0.051212245279023794,0.11458186520242597,0.16175929103981002,1.2323625911182443
0.09671005910537844,0.05110656852062401,0.19627873940504492,1.2346476299304916
0.10228198888450746,0.09661622614039889,0.13520769057688709,1.2186740776025715
0.08142678957583405,0.10220259035715751,0.16211674335840387,1.2023514700270068
0.08578931093213016,0.0740782022870119,0.1576418237288828,1.2004957726594374
0.0745476426688918,0.0867763463390201,0.13126022273548288,1.1904582962662116
0.10122161504073657,0.07158297123698643,0.14044023717322962,1.1815055230923086
0.06073795785191982,0.09863848812097964,0.11149956770693992,1.1801352922436266
0.09191845769001072,0.05857094614466263,0.13309684205719807,1.165893738537152
0.08190209305082408,0.09000545150542183,0.08796693492413299,1.164963057653774
0.08721266721425946,0.08027469729497838,0.115662648293688,1.1394506765754828
0.09141891670436153,0.08581207354267284,0.10220287706471542,1.1458439322229546
0.08067915859521801,0.09022033242012628,0.10465704268163112,1.1030627463718905
0.07640266565818465,0.07966091703042388,0.10632981950150211,1.1224296828369305
0.09450748739374282,0.07552814608099045,0.09341022437633573,1.0776228570273303
0.0800723268718857,0.09375031355706986,0.0873609397481434,1.1011734367105186
0.06166063611412698,0.07943184023433325,0.10392701143206229,1.0456451057874108
0.11801269249261082,0.061111987335958684,0.0880912110486658,1.0759336158503143
0.05916499551096832,0.11752769924145534,0.0685846232435634,1.0254565098678436
0.08839257001554457,0.05876688047311407,0.12399180199670412,1.0299713752832877
0.09706581509006118,0.0880418227404407,0.06419669890438673,0.9926240279964447
0.07380670114296062,0.09676630643213313,0.0927723744882607,0.9997235644123339
0.0819262346761287,0.07355464478177676,0.10079280143906844,0.9502224827198942
0.060775817414532085,0.0817082438855834,0.0769743235206124,0.9825989696018822
0.09752679527912211,0.06058965098465863,0.08492569632460056,0.9352515155712098
0.08392134669756723,0.09736276452061587,0.06321960813126215,0.9588403165189516
0.08001476568839805,0.08378301060797733,0.09964743435304291,0.8917687425979794
0.09902196728764334,0.07989645821215996,0.08572011359261356,0.9113176315415499
0.06543172058782964,0.09892001114759474,0.08155570319079941,0.8571467209087782
0.08813179508320523,0.0653462576819861,0.10033951179803391,0.8745524262588973
0.06740836438698672,0.08805709763150227,0.06655175562529192,0.8355981575785076
0.1169640109163732,0.06734494147355474,0.08910155998022407,0.8459913430592558
0.05733719926420067,0.1169083924997063,0.06823892592803715,0.8026545493494872
0.07473026583018849,0.05729156623520715,0.11767748303551762,0.8068192828278742
0.07395947392647306,0.0746901210177453,0.057937334115554684,0.7812604718436087
0.0902416581573593,0.07392481817272256,0.07525442284268413,0.7814155884181806
0.09105490897822754,0.09021161250046084,0.07441211504107037,0.7352290889290867
0.06472377907053173,0.09102933085790532,0.09063143757790115,0.7364605658763181
0.0956048529727842,0.06470213519159418,0.09138662342126991,0.6783317566339753
0.08621942961972451,0.0955858755737704,0.06500757177760152,0.6949907496438257
0.09221037249060804,0.08620338515134973,0.09585050295895936,0.6279815150712307
0.0791681659647856,0.09219665853985326,0.08642793122687875,0.6394031937246412
0.0932342523172689,0.07915655505774355,0.09238814499681136,0.5881808657879097
0.06944862901733795,0.09322425541935964,0.07931949860281295,0.6106741184125273
0.06529486994724021,0.06944019477683505,0.09336378717240756,0.5689975644797056
0.08878189048607221,0.06528756535167468,0.06955900514334878,0.5970345093589242
0.08069349376647161,0.08877550162555115,0.06539062858902045,0.5585757032340639
0.1084138013387963,0.08068805837259219,0.08886482897190073,0.5576394657956187
0.07421777525246731,0.10840911342186588,0.0807642931582786,0.5243543561910802
0.08557070284594337,0.06865573533039004,0.10847416233268525,0.529499651827305
0.06677807491486121,0.08355581370075726,0.06737830702972913,0.5009287751636073
0.11365772018129139,0.0635932713902212,0.08303466984680585,0.509149767909046
0.05192675948286385,0.11086842970294408,0.06284260698383215,0.47949634649472506
0.11997703611096222,0.04960823370404466,0.1102108215735802,0.4714729654579748
0.0711455206682634,0.11791644085776842,0.04906175296129667,0.4749480401543211
0.08640312870021649,0.06639676611017142,0.11743058823978991,0.42185530296508644
0.10180238534625241,0.08294100924996006,0.06567871598678754,0.45322382660582883
0.07223594798094424,0.09848585749416361,0.08236346235299363,0.41157611410239037
0.05994830372574467,0.06944201417636076,0.09796608418903974,0.4243656818047692
0.08517865274153968,0.05752728637393778,0.06900422010434037,0.4022298440706349
0.08897276744814087,0.08305039396262792,0.057147951094824956,0.40434908488019183
0.11531309313489513,0.0871474561513994,0.08271686660430122,0.3564174093351862
0.04901912830348043,0.11375272562357175,0.08686139297710027,0.35139601237936335
0.11200628353164777,0.04772459042974586,0.11350813708942287,0.33026070403092733
0.06894278220634731,0.1108562537056954,0.04752176035961808,0.3537678576472931
0.06736802123933638,0.06748158831048556,0.11067598617330865,0.28777931417205993
0.08798221945548557,0.06621308106730872,0.0672767361766129,0.31054349248174895
0.12325061485710198,0.08691523635192566,0.06604300426006593,0.26560161548611116
0.056066323389178496,0.12233810602083262,0.08676281272742448,0.25806958951240944
0.08529048492569058,0.0553471310713205,0.12219163041139325,0.23486459052653919
0.10076685880049019,0.08464093334658807,0.05523460545987868,0.2666995522851403
0.047435870144413306,0.10021120996290733,0.08453768996642874,0.21399760482759422
0.11905347581068715,0.04696910654108066,0.10012288886709664,0.22343177772227785
0.06810902129938023,0.11863848187452475,0.04689492160578412,0.20402286144584103
0.09511766104435715,0.06553930673330033,0.11857251519567114,0.17877492738580658
0.07556616569136554,0.09341598440389975,0.06523342381387964,0.21030316064289578
0.07138899967323553,0.07384913988135677,0.09322618130323579,0.16897441849253303
0.10594516844442259,0.06990727821203468,0.0736490218885586,0.19237948256663095
0.06717175110025986,0.10465941638007314,0.06973458839042412,0.16250081746849343
0.09386835611444178,0.06609507240359846,0.10450952805062053,0.16253144163233024
0.0455442536724735,0.09293154337316589,0.06596959088073273,0.1709680650175418
0.10508169117463195,0.044751421654086077,0.09282234111916843,0.14097158954786893
0.09930634454585596,0.10437583487048863,0.04465903436457097,0.15762848285599174
0.08095416212829853,0.09871382092694714,0.10429354741425634,0.1046802330730714
0.05717959445381671,0.07602173709657567,0.09864474814567603,0.15180663210266632
0.11069564268208865,0.058901673739048865,0.07307748572268014,0.13864353926889628
0.056061164821380016,0.10903501908181101,0.05925172200972795,0.11103785720520953
0.11139568806045164,0.05469093692519866,0.10780757361877313,0.09527269786023274
0.09894758958900485,0.11016940422230381,0.05367279426490934,0.13595571877484924
0.0750383022169323,0.09792569421708541,0.10926294370009426,0.07753097138884302
0.07714164825738878,0.07331467620014154,0.09716938775943373,0.130072278765619
0.05836139425256803,0.07628876463385303,0.07237464340868272,0.11462489025637357
0.09475043423336493,0.057297925316295295,0.07562346403684939,0.12053559588211327
0.0975486066587623,0.0938087538018002,0.05664932371137277,0.09949645643662075
0.0850623612032062,0.09674870429891391,0.0932356754085586,0.07732227566741146
0.06056424413426109,0.08438754878662347,0.09626197408379711,0.11128058185319611
0.11226860550993312,0.05999002100968487,0.0839766143737255,0.11158075488786623
0.08188851867317348,0.1117602661248922,0.059639815045851474,0.09697173305094364
0.07615201588926723,0.07066352928425323,0.11145120042068712,0.07522694339410863
0.1042400958742915,0.07219520101847876,0.06765415055982671,0.1226541299890247
0.08456802331223412,0.09775325487554665,0.07067921164253232,0.0765591194487465
0.11468196163567379,0.07852913875534173,0.09586023266499177,0.07868588748157923
0.07348970969054269,0.1094683644150134,0.07692840926555511,0.10262617543258479
0.09953394341398503,0.06836149919806278,0.10808675759189001,0.08268084271877374
0.0598432911263751,0.09507310636076327,0.06720937587905063,0.11301037366167588
0.10170271520401508,0.056075728365349686,0.09407089044249584,0.07136227446831178
0.08365279202387943,0.09838234433710147,0.05522920817488153,0.0976574057234616
0.07715606298703781,0.07780875342619775,0.0976363009323431,0.05829132927660785
0.10515943798394112,0.07608153537067874,0.07528276905770315,0.10030404300324625
0.09217426990226985,0.102149041991074,0.07617458751742312,0.0764596009602807
0.06623174692753664,0.08964391975225383,0.10103855171132348,0.07871694606302881
0.08284208015837669,0.06408586144377115,0.08871083779894762,0.10242280272439874
0.08498660082740717,0.08096609633230689,0.06329521248078462,0.08988136386989742
0.07141311313985499,0.08337531308080992,0.08027444197743594,0.06429997160880441
0.10121824170043281,0.07003537173041963,0.0827811684880968,0.08114594265496766
0.08256858808020673,0.10001777896718078,0.069527562424887,0.08352889884465675
0.09183088405310169,0.0774791764185796,0.09957482664121153,0.07017096971899628
0.06174994560219593,0.09293209435795591,0.07449861239198352,0.10012760571597767
0.0881750068027467,0.059855285932513214,0.09305801547490278,0.07368819098007773
0.1196681953725427,0.08650069790429105,0.058571824872833744,0.0935753415181968
0.051747580320697484,0.11822378257062294,0.08536850584781819,0.05838658917463757
0.0816618073908717,0.05056935570660448,0.11724908761540132,0.08520116969035785
0.10409309771762687,0.08061156422473048,0.04977048623111635,0.11710104383657782
0.08464893836981768,0.10318460072476587,0.07990092360871093,0.0496560859333548
0.0803529752739165,0.07764255796764363,0.10257079446473472,0.07979637811221729
0.08399847632284274,0.08167597853897424,0.07361183924471337,0.10247870397781855
0.09286672609148305,0.08128536999542213,0.08105908008810303,0.07217036032917923
0.11460188473163901,0.09052495062901667,0.07925770644559349,0.08077791860761407
0.07972505606218583,0.11259320863465727,0.0887763284014802,0.07851226816595802
0.10047356380810069,0.07088254326810461,0.11109669180041748,0.08813320808475478
0.09280751402102605,0.09601140358422589,0.06812529890906749,0.1105458011580367
0.08657438387189598,0.08735748965221313,0.09409149171824227,0.06744333795511692
0.07274658674806278,0.08192396851728367,0.08548394527484504,0.09352839427761683
0.08534404000737439,0.06876250409064588,0.08032504209752722,0.08499113983155904
0.10840510256343716,0.08187757891769176,0.06739234596997612,0.07990454093697252
0.0815800767752135,0.10542309549428808,0.08068555271554856,0.0670321788603565
0.08356692268425503,0.07204718628986595,0.10439789696833923,0.0803720433786963
0.10470294137923974,0.07981727759573864,0.06904743138434566,0.10412801344381717
0.0829654579566994,0.09910819233260182,0.07830220409862831,0.0683054462206154
0.06830150214361352,0.07538399899173154,0.09723615870906577,0.07790119694084541
0.10799354302664832,0.06387228030873637,0.07279176630657447,0.09676417100874657
0.08417680009383077,0.10298952634863778,0.06232657291451815,0.0720608953606725
0.11130940018616808,0.07492897884064242,0.10126942568239672,0.061936910088141284
0.0805076243288434,0.10556789186747118,0.07170141019004284,0.10080047395698433
0.07639524163155054,0.07311319258677829,0.10334597362716824,0.07078152901878476
0.09439918333171349,0.07157616138588052,0.06996225533555944,0.10270663617577491
0.09211641889939193,0.0890641303622921,0.0695534175107475,0.06894180649758441
0.09745986518033734,0.08756298016114239,0.08684636389590095,0.06893487964716694
0.08046051419859634,0.09356734312154513,0.0856698244130909,0.08614327665905908
0.0585016793831139,0.07716350754422785,0.09194907636237781,0.08506962424165931
0.10424066573521396,0.055667913765071964,0.0757920750453216,0.09143600928715778
0.08872074984691114,0.10173119814782283,0.054488388213190575,0.07535725445950092
0.10839888549331311,0.08176934725753449,0.10068793239163498,0.05411440542542323
0.08908979433435005,0.11118115592345834,0.07675152563267229,0.1003571453109926
0.0792373867217826,0.07896157981277518,0.11191706471983731,0.07408936362689644
0.08783107179357952,0.08267938445447265,0.07118180204666946,0.11192166236834944
0.09815950722849731,0.08440651505991692,0.08023630138524585,0.06796679695499908
0.08620653177985882,0.09520792916071352,0.08004852152608954,0.07871148286584018
0.0804299742271366,0.08370698917402719,0.09146198076303436,0.07807417379238557
0.08539394875691309,0.07828661363987632,0.08052380669931147,0.0864972534625279
0.07756223602085477,0.08353872235825532,0.07555235293549178,0.07908140184021395
0.09996900597756064,0.07597326731872855,0.08117508025354336,0.07431310277204317
0.11221539594870711,0.09858097180784142,0.07394427392878589,0.08010389284011743
0.05433132145578079,0.11103453593568746,0.09681940378265086,0.07302451326155857
0.09802712196108487,0.0534946623677075,0.10947781350981267,0.09602131568345951
0.08680265318096203,0.09720636586695086,0.05254920726373946,0.10862883383649047
0.08427041936388857,0.08611167481315674,0.09618253484218764,0.05196910079335493
0.052606778433846646,0.08368077521685646,0.08524701972937798,0.09560180290203313
0.08820914412427916,0.05210919856722063,0.08294237900877954,0.08475623148755784
0.0957939177838214,0.08776242525223465,0.051480528872055675,0.08252318587953344
0.0760699602800694,0.09541103024510833,0.08720358925668847,0.05112293334861295
0.09773868249879825,0.07574834270338138,0.09493303444924006,0.08688640275438098
0.08375053127321541,0.09745834799138975,0.07534463010681614,0.09466185362004853
0.075946915395948,0.08351506446048451,0.09710855247711758,0.07511531572523489
0.08164096634666551,0.075746080118551,0.08322011312807831,0.09691012364927287
