data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
951.00,82.57,5979.48,0.53,2.04,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1907.19,1,gneE3_0,74.08,4732.55,route01,30.39,Car01,0.00,28872.75,0.00,,,,,,,,,,,,,,,
951.00,30.05,3408.50,0.23,0.83,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1087.18,2,gneE3_0,73.65,4694.31,route01,30.44,Car01,0.00,28834.51,0.00,,,,,,,,,,,,,,,
951.00,150.14,9118.46,0.92,3.51,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2908.36,3,gneE3_0,74.91,4656.36,route01,30.77,Car01,0.00,28796.56,0.00,,,,,,,,,,,,,,,
951.00,14.41,2671.61,0.14,0.48,0.05,90.00,HBEFA3/PC_G_EU4,0.00,852.15,4,gneE3_0,73.52,4618.09,route01,30.38,Car01,0.00,28758.29,0.00,,,,,,,,,,,,,,,
951.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
951.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
951.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
951.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
951.00,,,,,,,,,,,,,,,,,,,,gneE3,263.17,449.63,31329.56,2.86,10.85,0.70,0.00,9992.73,gneE3_0,33.53,30.58,81.32,0.00,5
952.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE3_0,73.20,4801.20,route01,30.25,Car01,0.00,28941.40,0.00,,,,,,,,,,,,,,,
952.00,172.45,10151.52,1.04,4.00,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3237.85,1,gneE3_0,75.22,4763.45,route01,30.89,Car01,0.00,28903.65,0.00,,,,,,,,,,,,,,,
952.00,81.95,5930.08,0.53,2.02,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1891.43,2,gneE3_0,74.09,4724.75,route01,30.44,Car01,0.00,28864.95,0.00,,,,,,,,,,,,,,,
952.00,30.05,3408.50,0.23,0.83,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1087.18,3,gneE3_0,73.65,4686.81,route01,30.44,Car01,0.00,28827.01,0.00,,,,,,,,,,,,,,,
952.00,150.14,9118.46,0.92,3.51,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2908.36,4,gneE3_0,74.91,4648.86,route01,30.77,Car01,0.00,28789.06,0.00,,,,,,,,,,,,,,,
952.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
952.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
952.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
952.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
952.00,,,,,,,,,,,,,,,,,,,,gneE3,263.32,434.59,28608.55,2.72,10.35,0.66,0.00,9124.82,gneE3_0,33.53,30.56,81.27,0.00,5
953.00,222.75,12538.23,1.33,5.12,0.31,90.00,HBEFA3/PC_G_EU4,0.00,3999.08,0,gneE3_0,75.93,4832.23,route01,31.04,Car01,0.00,28972.43,0.00,,,,,,,,,,,,,,,
953.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE3_0,73.20,4793.70,route01,30.25,Car01,0.00,28933.90,0.00,,,,,,,,,,,,,,,
953.00,146.06,8908.29,0.89,3.41,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2841.32,2,gneE3_0,74.87,4755.54,route01,30.80,Car01,0.00,28895.74,0.00,,,,,,,,,,,,,,,
953.00,81.95,5930.08,0.53,2.02,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1891.43,3,gneE3_0,74.09,4717.25,route01,30.44,Car01,0.00,28857.45,0.00,,,,,,,,,,,,,,,
953.00,30.05,3408.50,0.23,0.83,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1087.18,4,gneE3_0,73.65,4679.30,route01,30.44,Car01,0.00,28819.50,0.00,,,,,,,,,,,,,,,
953.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
953.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
953.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
953.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
953.00,,,,,,,,,,,,,,,,,,,,gneE3,263.02,480.81,30785.10,2.98,11.37,0.72,0.00,9819.02,gneE3_0,33.53,30.59,81.45,0.00,5
954.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE3_0,72.90,4862.34,route01,30.11,Car01,0.00,29002.54,0.00,,,,,,,,,,,,,,,
954.00,222.75,12538.23,1.33,5.12,0.31,90.00,HBEFA3/PC_G_EU4,0.00,3999.08,1,gneE3_0,75.93,4824.73,route01,31.04,Car01,0.00,28964.93,0.00,,,,,,,,,,,,,,,
954.00,0.45,2022.98,0.06,0.17,0.03,90.00,HBEFA3/PC_G_EU4,0.00,645.27,2,gneE3_0,73.39,4785.85,route01,30.30,Car01,0.00,28926.05,0.00,,,,,,,,,,,,,,,
954.00,146.06,8908.29,0.89,3.41,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2841.32,3,gneE3_0,74.87,4748.04,route01,30.80,Car01,0.00,28888.24,0.00,,,,,,,,,,,,,,,
954.00,81.95,5930.08,0.53,2.02,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1891.43,4,gneE3_0,74.09,4709.75,route01,30.44,Car01,0.00,28849.95,0.00,,,,,,,,,,,,,,,
954.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
954.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
954.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
954.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
954.00,,,,,,,,,,,,,,,,,,,,gneE3,263.50,451.20,29399.58,2.81,10.72,0.68,0.00,9377.12,gneE3_0,33.53,30.54,81.36,0.00,5
955.00,290.61,15736.30,1.72,6.62,0.39,90.00,HBEFA3/PC_G_EU4,0.00,5019.10,0,gneE3_0,77.02,4893.62,route01,31.28,Car01,0.00,29033.82,0.00,,,,,,,,,,,,,,,
955.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE3_0,72.90,4854.84,route01,30.11,Car01,0.00,28995.04,0.00,,,,,,,,,,,,,,,
955.00,168.85,10015.36,1.02,3.94,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3194.42,2,gneE3_0,75.15,4816.64,route01,30.80,Car01,0.00,28956.84,0.00,,,,,,,,,,,,,,,
955.00,0.45,2022.98,0.06,0.17,0.03,90.00,HBEFA3/PC_G_EU4,0.00,645.27,3,gneE3_0,73.39,4778.35,route01,30.30,Car01,0.00,28918.55,0.00,,,,,,,,,,,,,,,
955.00,146.06,8908.29,0.89,3.41,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2841.32,4,gneE3_0,74.87,4740.54,route01,30.80,Car01,0.00,28880.74,0.00,,,,,,,,,,,,,,,
955.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
955.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
955.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
955.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
955.00,,,,,,,,,,,,,,,,,,,,gneE3,262.48,605.96,36682.93,3.70,14.15,0.87,0.00,11700.12,gneE3_0,33.53,30.66,81.91,0.00,5
956.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE3_0,73.36,4924.24,route01,30.62,Car01,0.00,29064.44,0.00,,,,,,,,,,,,,,,
956.00,290.61,15736.30,1.72,6.62,0.39,90.00,HBEFA3/PC_G_EU4,0.00,5019.10,1,gneE3_0,77.02,4886.12,route01,31.28,Car01,0.00,29026.32,0.00,,,,,,,,,,,,,,,
956.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,gneE3_0,73.23,4846.84,route01,30.20,Car01,0.00,28987.04,0.00,,,,,,,,,,,,,,,
956.00,168.85,10015.36,1.02,3.94,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3194.42,3,gneE3_0,75.15,4809.14,route01,30.80,Car01,0.00,28949.34,0.00,,,,,,,,,,,,,,,
956.00,0.45,2022.98,0.06,0.17,0.03,90.00,HBEFA3/PC_G_EU4,0.00,645.27,4,gneE3_0,73.39,4770.85,route01,30.30,Car01,0.00,28911.05,0.00,,,,,,,,,,,,,,,
956.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
956.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
956.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
956.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
956.00,,,,,,,,,,,,,,,,,,,,gneE3,262.64,459.91,27774.64,2.80,10.73,0.66,0.00,8858.79,gneE3_0,33.53,30.64,81.69,0.00,5
957.00,192.70,11009.86,1.16,4.40,0.27,90.00,HBEFA3/PC_G_EU4,0.00,3511.62,0,gneE3_0,75.55,4955.44,route01,31.21,Car01,0.00,29095.64,0.00,,,,,,,,,,,,,,,
957.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE3_0,73.36,4916.74,route01,30.62,Car01,0.00,29056.94,0.00,,,,,,,,,,,,,,,
957.00,186.76,10885.30,1.13,4.35,0.26,90.00,HBEFA3/PC_G_EU4,0.00,3471.89,2,gneE3_0,75.38,4877.64,route01,30.80,Car01,0.00,29017.84,0.00,,,,,,,,,,,,,,,
957.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,gneE3_0,73.23,4839.34,route01,30.20,Car01,0.00,28979.54,0.00,,,,,,,,,,,,,,,
957.00,168.85,10015.36,1.02,3.94,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3194.42,4,gneE3_0,75.15,4801.64,route01,30.80,Car01,0.00,28941.84,0.00,,,,,,,,,,,,,,,
957.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
957.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
957.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
957.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
957.00,,,,,,,,,,,,,,,,,,,,gneE3,261.92,548.31,31910.51,3.31,12.68,0.77,0.00,10177.92,gneE3_0,33.53,30.72,81.64,0.00,5
958.00,59.60,4621.86,0.39,1.39,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1474.18,0,gneE3_0,74.09,4986.46,route01,31.02,Car01,0.00,29126.66,0.00,,,,,,,,,,,,,,,
958.00,192.70,11009.86,1.16,4.40,0.27,90.00,HBEFA3/PC_G_EU4,0.00,3511.62,1,gneE3_0,75.55,4947.94,route01,31.21,Car01,0.00,29088.14,0.00,,,,,,,,,,,,,,,
958.00,80.69,5748.39,0.52,1.92,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1833.48,2,gneE3_0,74.19,4908.39,route01,30.76,Car01,0.00,29048.59,0.00,,,,,,,,,,,,,,,
958.00,186.76,10885.30,1.13,4.35,0.26,90.00,HBEFA3/PC_G_EU4,0.00,3471.89,3,gneE3_0,75.38,4870.14,route01,30.80,Car01,0.00,29010.34,0.00,,,,,,,,,,,,,,,
958.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,gneE3_0,73.23,4831.84,route01,30.20,Car01,0.00,28972.04,0.00,,,,,,,,,,,,,,,
958.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
958.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
958.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
958.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
958.00,,,,,,,,,,,,,,,,,,,,gneE3,261.31,519.75,32265.40,3.20,12.05,0.76,0.00,10291.16,gneE3_0,33.53,30.79,81.56,0.00,5
959.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE3_0,73.30,5016.86,route01,30.40,Car01,0.00,29157.06,0.00,,,,,,,,,,,,,,,
959.00,59.60,4621.86,0.39,1.39,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1474.18,1,gneE3_0,74.09,4978.96,route01,31.02,Car01,0.00,29119.16,0.00,,,,,,,,,,,,,,,
959.00,94.12,6385.57,0.59,2.22,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2036.71,2,gneE3_0,74.32,4939.19,route01,30.80,Car01,0.00,29079.39,0.00,,,,,,,,,,,,,,,
959.00,80.69,5748.39,0.52,1.92,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1833.48,3,gneE3_0,74.19,4900.89,route01,30.76,Car01,0.00,29041.09,0.00,,,,,,,,,,,,,,,
959.00,186.76,10885.30,1.13,4.35,0.26,90.00,HBEFA3/PC_G_EU4,0.00,3471.89,4,gneE3_0,75.38,4862.63,route01,30.80,Car01,0.00,29002.83,0.00,,,,,,,,,,,,,,,
959.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
959.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
959.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
959.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
959.00,,,,,,,,,,,,,,,,,,,,gneE3,261.66,421.18,27641.11,2.63,9.88,0.64,0.00,8816.26,gneE3_0,33.53,30.75,81.30,0.00,5
960.00,66.61,5233.66,0.44,1.69,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1669.31,0,gneE3_0,73.91,5047.17,route01,30.31,Car01,0.00,29187.37,0.00,,,,,,,,,,,,,,,
960.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE3_0,73.30,5009.35,route01,30.40,Car01,0.00,29149.55,0.00,,,,,,,,,,,,,,,
960.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,4969.98,route01,30.80,Car01,0.00,29110.18,0.00,,,,,,,,,,,,,,,
960.00,94.12,6385.57,0.59,2.22,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2036.71,3,gneE3_0,74.32,4931.69,route01,30.80,Car01,0.00,29071.89,0.00,,,,,,,,,,,,,,,
960.00,80.69,5748.39,0.52,1.92,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1833.48,4,gneE3_0,74.19,4893.39,route01,30.76,Car01,0.00,29033.59,0.00,,,,,,,,,,,,,,,
960.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
960.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
960.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
960.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
960.00,,,,,,,,,,,,,,,,,,,,gneE3,262.87,329.12,23441.26,2.11,7.91,0.52,0.00,7476.73,gneE3_0,33.53,30.61,81.00,0.00,5
961.00,184.04,10717.67,1.11,4.26,0.26,90.00,HBEFA3/PC_G_EU4,0.00,3418.42,0,gneE3_0,75.37,5078.05,route01,30.89,Car01,0.00,29218.25,0.00,,,,,,,,,,,,,,,
961.00,66.61,5233.66,0.44,1.69,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1669.31,1,gneE3_0,73.91,5039.67,route01,30.31,Car01,0.00,29179.87,0.00,,,,,,,,,,,,,,,
961.00,53.97,4508.47,0.36,1.34,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1438.01,2,gneE3_0,73.90,5000.59,route01,30.61,Car01,0.00,29140.79,0.00,,,,,,,,,,,,,,,
961.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,4962.48,route01,30.80,Car01,0.00,29102.68,0.00,,,,,,,,,,,,,,,
961.00,94.12,6385.57,0.59,2.22,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2036.71,4,gneE3_0,74.32,4924.19,route01,30.80,Car01,0.00,29064.39,0.00,,,,,,,,,,,,,,,
961.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
961.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
961.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
961.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
961.00,,,,,,,,,,,,,,,,,,,,gneE3,262.28,486.44,32919.00,3.07,11.59,0.75,0.00,10499.68,gneE3_0,33.53,30.68,81.38,0.00,5
962.00,157.49,9277.85,0.96,3.58,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2959.20,0,gneE3_0,75.13,5109.31,route01,31.26,Car01,0.00,29249.51,0.00,,,,,,,,,,,,,,,
962.00,184.04,10717.67,1.11,4.26,0.26,90.00,HBEFA3/PC_G_EU4,0.00,3418.42,1,gneE3_0,75.37,5070.55,route01,30.89,Car01,0.00,29210.75,0.00,,,,,,,,,,,,,,,
962.00,64.29,5053.50,0.42,1.60,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1611.85,2,gneE3_0,73.95,5031.08,route01,30.49,Car01,0.00,29171.28,0.00,,,,,,,,,,,,,,,
962.00,53.97,4508.47,0.36,1.34,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1438.01,3,gneE3_0,73.90,4993.09,route01,30.61,Car01,0.00,29133.29,0.00,,,,,,,,,,,,,,,
962.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,4,gneE3_0,74.26,4954.98,route01,30.80,Car01,0.00,29095.18,0.00,,,,,,,,,,,,,,,
962.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
962.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
962.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
962.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
962.00,,,,,,,,,,,,,,,,,,,,gneE3,261.19,547.49,35631.12,3.41,12.86,0.82,0.00,11364.70,gneE3_0,33.53,30.81,81.56,0.00,5
963.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE3_0,72.67,5139.36,route01,30.05,Car01,0.00,29279.56,0.00,,,,,,,,,,,,,,,
963.00,157.49,9277.85,0.96,3.58,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2959.20,1,gneE3_0,75.13,5101.81,route01,31.26,Car01,0.00,29242.01,0.00,,,,,,,,,,,,,,,
963.00,137.75,8504.66,0.85,3.22,0.20,90.00,HBEFA3/PC_G_EU4,0.00,2712.59,2,gneE3_0,74.78,5061.88,route01,30.80,Car01,0.00,29202.08,0.00,,,,,,,,,,,,,,,
963.00,64.29,5053.50,0.42,1.60,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1611.85,3,gneE3_0,73.95,5023.58,route01,30.49,Car01,0.00,29163.78,0.00,,,,,,,,,,,,,,,
963.00,53.97,4508.47,0.36,1.34,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1438.01,4,gneE3_0,73.90,4985.59,route01,30.61,Car01,0.00,29125.79,0.00,,,,,,,,,,,,,,,
963.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
963.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
963.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
963.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
963.00,,,,,,,,,,,,,,,,,,,,gneE3,262.62,413.50,27344.47,2.59,9.74,0.63,0.00,8721.65,gneE3_0,33.53,30.64,81.16,0.00,5
964.00,263.06,14481.17,1.57,6.04,0.36,90.00,HBEFA3/PC_G_EU4,0.00,4618.78,0,gneE3_0,76.55,5170.43,route01,31.07,Car01,0.00,29310.63,0.00,,,,,,,,,,,,,,,
964.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE3_0,72.67,5131.86,route01,30.05,Car01,0.00,29272.06,0.00,,,,,,,,,,,,,,,
964.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5092.68,route01,30.80,Car01,0.00,29232.88,0.00,,,,,,,,,,,,,,,
964.00,137.75,8504.66,0.85,3.22,0.20,90.00,HBEFA3/PC_G_EU4,0.00,2712.59,3,gneE3_0,74.78,5054.38,route01,30.80,Car01,0.00,29194.58,0.00,,,,,,,,,,,,,,,
964.00,64.29,5053.50,0.42,1.60,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1611.85,4,gneE3_0,73.95,5016.08,route01,30.49,Car01,0.00,29156.28,0.00,,,,,,,,,,,,,,,
964.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
964.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
964.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
